Time (s),Channel 1 (V),Channel 2 (V)
-0.00271625,1.4892684889890688,1.4661324462753405
-0.002715,1.489938102266246,1.4647886769839031
-0.00271375,1.4885988757118918,1.4644527346610439
-0.0027125,1.487929262434715,1.4637808500153253
-0.00271125,1.4872596491575378,1.4641167923381846
-0.00271,1.4875944557961263,1.4644527346610439
-0.00270875,1.4875944557961263,1.4651246193067626
-0.0027075,1.487929262434715,1.4641167923381846
-0.00270625,1.4885988757118918,1.4641167923381846
-0.002705,1.4875944557961263,1.4631089653696066
-0.00270375,1.4872596491575378,1.4644527346610439
-0.0027025,1.4882640690733033,1.4647886769839031
-0.00270125,1.487929262434715,1.4647886769839031
-0.0027,1.4869248425189492,1.4634449076924658
-0.00269875,1.4865900358803608,1.462437080723888
-0.0026975,1.4859204226031837,1.462437080723888
-0.00269625,1.4862552292417721,1.4617651960781692
-0.002695,1.4859204226031837,1.4621011384010285
-0.00269375,1.4845811960488295,1.46142925375531
-0.0026925,1.4852508093260066,1.4610933114324507
-0.00269125,1.484916002687418,1.4600854844638727
-0.00269,1.4835767761330638,1.4594135998181539
-0.00268875,1.4822375495787097,1.4594135998181539
-0.0026875,1.4832419694944754,1.4597495421410134
-0.00268625,1.4822375495787097,1.458405772849576
-0.002685,1.4812331296629442,1.457397945880998
-0.00268375,1.480563516385767,1.4560541765895607
-0.0026825,1.47989390310859,1.45639011891242
-0.00268125,1.4788894831928245,1.4550463496209827
-0.00268,1.479224289831413,1.4553822919438422
-0.00267875,1.4768806433612933,1.4530306956838268
-0.0026775,1.4762110300841162,1.4537025803295454
-0.00267625,1.4755414168069392,1.4526947533609675
-0.002675,1.4762110300841162,1.4513509840695302
-0.00267375,1.4725281570596422,1.4493353301323741
-0.0026725,1.4731977703368193,1.4489993878095149
-0.00267125,1.4721933504210538,1.4489993878095149
-0.00267,1.4708541238666997,1.448327503163796
-0.00266875,1.469180090673757,1.4469837338723588
-0.0026675,1.46851047739658,1.445975906903781
-0.00266625,1.4675060574808143,1.4442961952894842
-0.002665,1.4668364442036372,1.4436243106437656
-0.00266375,1.4644927977335176,1.4426164836751876
-0.0026625,1.465497217649283,1.4422805413523283
-0.00266125,1.4638231844563405,1.4406008297380317
-0.00266,1.4618143446248093,1.4389211181237351
-0.00265875,1.4604751180704552,1.4382492334780164
-0.0026575,1.4594706981546897,1.436905464186579
-0.00265625,1.458466278238924,1.4355616948951417
-0.002655,1.4567922450459814,1.4338819832808452
-0.00265375,1.4551182118530386,1.4325382139894078
-0.0026525,1.4544485985758617,1.431866329343689
-0.00265125,1.4531093720215076,1.4298506754065332
-0.00265,1.4514353388285648,1.4278350214693774
-0.00264875,1.4504309189127993,1.4271631368236586
-0.0026475,1.447752465804091,1.4251474828865027
-0.00264625,1.447082852526914,1.4241396559179247
-0.002645,1.4444043994182056,1.422459944303628
-0.00264375,1.4433999795024401,1.4207802326893313
-0.0026425,1.442060752948086,1.420444290366472
-0.00264125,1.4397171064779661,1.4177567517835974
-0.00264,1.4387126865622006,1.4160770401693008
-0.00263875,1.4380430732850236,1.4150692132007228
-0.0026375,1.4353646201763153,1.413053559263567
-0.00263625,1.4336905869833727,1.4113738476492703
-0.002635,1.4313469405132528,1.4083503667435362
-0.00263375,1.4286684874045448,1.4076784820978177
-0.0026325,1.426994454211602,1.4066706551292396
-0.00263125,1.4259900342958365,1.403983116546365
-0.00263,1.4236463878257166,1.4023034049320684
-0.00262875,1.421302741355597,1.3996158663491938
-0.0026275,1.4196287081626544,1.3969283277663191
-0.00262625,1.4186242882468887,1.3969283277663191
-0.002625,1.416280641776769,1.3945767315063038
-0.00262375,1.4142718019452378,1.3918891929234292
-0.0026225,1.4119281554751182,1.3902094813091326
-0.00262125,1.4102541222821754,1.3881938273719767
-0.00262,1.4085800890892328,1.3871860004033987
-0.00261875,1.4055668293419359,1.3841625194976648
-0.0026175,1.403557989510405,1.3824828078833682
-0.00261625,1.4008795364016966,1.379459326977634
-0.002615,1.3995403098473425,1.3784515000090563
-0.00261375,1.3965270501000455,1.3757639614261816
-0.0026125,1.3938485969913375,1.3734123651661663
-0.00261125,1.3925093704369833,1.3713967112290104
