Time (s),Channel 1 (V),Channel 2 (V)
0.19761125,1.8786808478666368,0.37163235839964226
0.1976125,1.881694107613954,0.37264018536822713
0.19761375,1.8833681408069123,0.37431989698253554
0.197615,1.8847073673612846,0.3776793202111333
0.19761625,1.887051013831367,0.37902308950254926
0.1976175,1.8890598536629142,0.3813746857625737
0.19761875,1.8903990802172768,0.3827184550540132
0.19762,1.8917383067716103,0.3830543973768673
0.19762125,1.8940819532417357,0.384398166668304
0.1976225,1.8954211797961036,0.3864138206054771
0.19762375000000001,1.8974300196276486,0.3901091861569268
0.197625,1.8994388594591476,0.3911170131254887
0.19762625,1.9011128926521017,0.39111701312549557
0.1976275,1.9014476992907081,0.39212484009409293
0.19762875,1.9037913457607913,0.39481237867692603
0.19763,1.905130572315162,0.39649209029124116
0.19763125,1.906134992230942,0.3974999172598324
0.1976325,1.9084786387010246,0.3995155711969563
0.19763375,1.9108222851711603,0.4008593404884098
0.197635,1.9104874785325856,0.40052339816556365
0.19763625,1.9124963183641295,0.4035468790712985
0.1976375,1.9145051581956296,0.4045547060398608
0.19763875,1.9155095781114082,0.4058984753313046
0.19764,1.9178532245815325,0.4075781869455966
0.19764125,1.918522837858699,0.40690630229988867
0.1976425,1.919862064413056,0.4089219562370339
0.19764375,1.9212012909674159,0.4109376101741973
0.19764500000000002,1.9218709042446012,0.4116094948199168
0.19764625,1.9228753241603507,0.4119454371427708
0.1976475,1.9242145507147106,0.41396109107992907
0.19764875,1.9245493573533092,0.41429703340280155
0.19765,1.9258885839076427,0.4159767450170722
0.19765125,1.9265581971848291,0.41564080269422543
0.1976525,1.9292366502935379,0.41765645663138284
0.19765375,1.9292366502935379,0.41799239895423695
0.197655,1.9309106834864747,0.4196721105685309
0.19765625,1.933923943233772,0.42168776450569295
0.1976575,1.932249910040854,0.4216877645057058
0.19765875,1.934258749872354,0.4230315337971223
0.19766,1.9359327830653084,0.4233674761199899
0.19766125,1.9355979764267248,0.4240393607657107
0.1976625,1.9362675897038915,0.4243753030885647
0.19766375,1.9379416228968367,0.42571907238000245
0.197665,1.9389460428126069,0.4267268993485829
0.19766625,1.9392808494511902,0.4267268993485829
0.1976675,1.939280849451194,0.42706284167144065
0.19766875,1.9402852693669606,0.4284066109628795
0.19767,1.940954882644148,0.4284066109628911
0.19767125,1.942294109198481,0.42975038025430706
0.1976725,1.9422941091984907,0.42941443793145767
0.19767375,1.9419593025599082,0.42941443793146344
0.197675,1.9429637224756582,0.43042226490002583
0.19767625,1.9422941091984929,0.4300863225771772
0.1976775,1.944302949030025,0.43075820722289904
0.19767875000000001,1.9453073689457907,0.4321019765143287
0.19768,1.945642175584374,0.43176603419147475
0.19768125,1.9453073689457892,0.43277386116005134
0.1976825,1.947316208777321,0.4334457458057694
0.19768375,1.9476510154159046,0.4334457458057694
0.197685,1.9466465955001433,0.4337816881286281
0.19768625,1.9466465955001466,0.4337816881286304
0.19768750000000002,1.9476510154159072,0.4341176304514842
0.19768875,1.9476510154159072,0.4337816881286301
0.19769,1.9476510154159088,0.4341176304514896
0.19769125,1.94832062869309,0.43478951509721253
0.1976925,1.9489902419702567,0.43546139974292075
0.19769375,1.948655435331673,0.43546139974292536
0.197695,1.949659855247436,0.43613328438863974
0.19769625,1.949325048608853,0.4354613997429318
0.1976975,1.9496598552474373,0.43579734206578374
0.19769875,1.949325048608851,0.4354613997429217
0.19770000000000001,1.9496598552474522,0.43445357277436847
0.19770125,1.950999081801785,0.43646922671149235
0.1977025,1.9493250486088471,0.4354613997429235
0.19770375,1.9473162087773368,0.4341176304514984
0.197705,1.94965985524742,0.435461399742915
0.19770625,1.9493250486088503,0.43445357277434876
0.1977075,1.947985822054499,0.4337816881286321
0.19770875,1.9486554353316656,0.4344535727743403
0.19771,1.9486554353316727,0.43411763045148943
0.19771125,1.947985822054493,0.43310980348291006
0.1977125,1.9469814021387362,0.433109803482907
0.19771375,1.947651015415903,0.4327738611600529
0.197715,1.9479858220544957,0.4324379188371914
0.19771625,1.9469814021387302,0.43210197651433435
0.1977175,1.9469814021387302,0.43243791883718835
0.19771875,1.9459769822229667,0.4300863225771815
0.19772,1.9463117888615518,0.4314300918686134
0.19772125000000002,1.945976982222968,0.4314300918686169
0.1977225,1.9463117888615513,0.4317660341914711
0.19772375,1.9439681423914323,0.4290784956085986
0.197725,1.9432985291142646,0.42941443793144923
0.19772625,1.944302949030014,0.4284066109628873
0.1977275,1.9429637224756688,0.42672689934858443
0.19772875,1.9416244959213136,0.42672689934857555
0.19773,1.9416244959213136,0.425383130057159
0.19773125,1.939950462728377,0.42471124541142935
0.1977325,1.9402852693669541,0.42504718773427874
0.19773375,1.93861123617402,0.42269559147428054
0.197735,1.9389460428126033,0.423703418442843
0.19773625,1.9379416228968396,0.4220237068285523
0.1977375,1.937272009619658,0.4220237068285454
0.19773875,1.9366023963424914,0.421015879859983
0.19774,1.9355979764267222,0.4203439952142572
0.19774125,1.9345935565109469,0.4186642835999529
0.1977425,1.9329195233180307,0.41732051430853695
0.19774375,1.9315802967636637,0.4169845719856639
0.197745,1.9315802967636566,0.4169845719856581
0.19774625,1.9309106834864633,0.4146329757256355
0.1977475,1.928901843654964,0.41328920643421957
0.19774875,1.927562617100596,0.4119454371427731
0.19775,1.9268930038234162,0.4109376101741925
0.19775125,1.926558197184833,0.4106016678513384
0.1977525,1.9245493573533048,0.4095938408827604
0.19775375,1.9238797440761193,0.408586013914176
0.19775500000000001,1.923210130798921,0.4075781869455844
0.19775625,1.9208664843288383,0.4058984753313145
