Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1000,0.03302392604021207,0.5204354182839286,-13.07947188821072
1014.904673037697,0.03399083580430553,0.5334049990806257,-13.31683771071263
1030.031495353754,0.03286575766396439,0.5532550726438521,-13.56397641505632
1045.383778010532,0.0331487451029364,0.5664640058873349,-13.77031043268771
1060.964881420691,0.03234132039906405,0.5837944883126247,-13.99947582194847
1076.778216082745,0.03125124117986788,0.6024964853106758,-14.24665148711134
1092.827243327573,0.0333298093587065,0.6177088676489055,-14.46125873532474
1109.115476076058,0.03082212651558558,0.6427465479657615,-14.74897824155317
1125.646479608021,0.031566337874566,0.6587666336048603,-15.01252377449133
1142.423872342613,0.03224708345354482,0.6751223334861456,-15.27284010854862
1159.451326630338,0.03215183030941388,0.6972022059055651,-15.53489038223717
1176.732569556887,0.03184001074225934,0.71574136823238,-15.82254323888395
1194.271383758942,0.03338756935093767,0.7357262543859198,-16.08594809236288
1212.071608252146,0.03170313461846606,0.7561949956487362,-16.36519502601402
1230.13713927142,0.03283504058940354,0.7816869902194241,-16.67702212460332
1248.471931123787,0.03323391076025002,0.8027227074827785,-16.99086142699058
1267.079997053929,0.03208405168824087,0.8293295050160925,-17.29928550869895
1285.965410122624,0.03113942495489744,0.8522513201007492,-17.61071033829418
1305.132304098289,0.0334857313608445,0.8752920349539703,-17.93505180581217
1324.58487436181,0.03246830195068415,0.9019115351939651,-18.23890071832495
1344.327378824851,0.03294037716273401,0.9305150323329581,-18.62313583327921
1364.364138861859,0.03295655964280075,0.9528923242150379,-18.93896181214723
1384.699540255954,0.03558057051766227,0.9799981655275926,-19.29786178134438
1405.338034158918,0.03377622861790699,1.010980331262961,-19.70274276733301
1426.284138065496,0.03412577030818469,1.036333122440371,-20.05831299858198
1447.542436802215,0.0313355124155235,1.070216083375493,-20.45030489986089
1469.117583530943,0.03077098117787355,1.103917353644459,-20.84426863035044
1491.014300767403,0.03168858782711195,1.13506549608564,-21.25811651411436
1513.237381414871,0.03170432988812991,1.165314832741062,-21.68829655967411
1535.79168981328,0.03296194730546611,1.200357331929438,-22.08854865810426
1558.682162803958,0.03249634964632824,1.23542240058428,-22.53563956103275
1581.913810810242,0.03345552312313126,1.271730711867477,-22.99759542664971
1605.491718934185,0.03470742426022879,1.306665247653388,-23.46566860582346
1629.421048069629,0.03191087477998149,1.344210223025194,-23.9567351121225
1653.707036031848,0.03347561011384636,1.379884124830506,-24.45482669920619
1678.354998704041,0.03401072628342904,1.421311875482225,-24.96334817641262
1703.370331200909,0.03526963359895393,1.461451979607825,-25.49837734950631
1728.758509049571,0.03481758871267066,1.500951613688178,-26.02330757663173
1754.525089388091,0.03509045736273405,1.547846706427237,-26.56721366799172
1780.675712181856,0.03414706742295305,1.589918022716646,-27.14569282846142
1807.216101458094,0.03389125803194189,1.63520840968786,-27.74365851059393
1834.152066558788,0.03623610761896518,1.67452690093962,-28.38029854496521
1861.489503412263,0.03633677430334201,1.722809337862368,-28.99812948328829
1889.234395823727,0.03523992888012137,1.774557993551606,-29.65584386811116
1917.39281678505,0.03440006038046495,1.822070748117823,-30.33507832153799
1945.97092980406,0.03780591041486903,1.869992249690424,-31.02551749731933
1974.974990253652,0.0357490061598794,1.919016658370861,-31.73323469319098
2004.41134674101,0.03411958385029986,1.972575754651072,-32.50634216290165
2034.286442497235,0.03742637843074244,2.020898986786335,-33.28353679315093
2064.606816787675,0.03953519927377567,2.074860709849835,-34.07272924694544
2095.379106343295,0.03677987436272123,2.129911287118987,-34.89306287280792
2126.610046813363,0.03769941023564601,2.181085180422653,-35.74150092324204
2158.306474239797,0.03902842369699248,2.235332186066398,-36.60520769835587
2190.475326553485,0.03639211282852937,2.291810396469152,-37.56902573526401
2223.123645092907,0.03649166234182386,2.350070055914242,-38.50657937527252
2256.258576145389,0.03585847958884405,2.406346240337711,-39.4920886050098
2289.887372511335,0.03736523173082297,2.46249411321508,-40.51764569480348
2324.017395091767,0.03644777556595832,2.517407409482415,-41.57594487132712
2358.656114499529,0.03926425055644456,2.570758424549283,-42.67238211744569
2393.811112694509,0.0375165696242986,2.627352900599955,-43.81997160884804
2429.490084643226,0.03908384568679778,2.679961397948349,-45.01919542972326
2465.700840003159,0.03693761726133329,2.736195244493282,-46.26450771080596
2502.45130483218,0.03676910316374082,2.787465524300663,-47.55356156332712
2539.74952332346,0.03992236073457157,2.835780163649991,-48.87672798928358
2577.603659566244,0.03752719814401544,2.8881705712018,-50.26168269899297
2616.021999332849,0.03792581414193558,2.933875710972992,-51.66172257390937
2655.012951892326,0.03907482465637539,2.977139202482799,-53.13723530975155
2694.585051851131,0.03766814186360726,3.015132139353771,-54.65618399967492
2734.746961021238,0.04259522986613175,3.051772188189782,-56.25571458497592
2775.507470316094,0.03792200761473881,3.082089959028816,-57.90502861956612
2816.87550167484,0.03920089061740009,3.107883703602763,-59.61371848179714
2858.860110015202,0.03803822577601156,3.131592289982907,-61.34773814661806
2901.470485215491,0.03853536949334784,3.143804770681355,-63.18033664491285
2944.715954126156,0.03625041765631071,3.156964785205362,-65.01123285887411
2988.605982611296,0.04228746677235121,3.149581805766042,-66.91502032040734
3033.150177620621,0.03987207263132522,3.141831701929879,-68.89420775157342
3078.358289292288,0.04000673284546424,3.125673996083746,-70.89329405965668
3124.240213087073,0.04062903211939964,3.097113379101041,-72.94785832371753
3170.805991954359,0.04100709342408954,3.056879267075733,-75.06653849520113
3218.065818530408,0.03918899876063676,3.009412767387364,-77.201149688269
3266.030037369392,0.04015799039054604,2.948711283686483,-79.3243114663471
3314.70914720768,0.04153670068348413,2.86889628288804,-81.56662695625656
3364.113803261872,0.04486962737379519,2.784278617423605,-83.78598172394418
3414.254819561093,0.04186641356147094,2.689089186604398,-85.98377255063964
3465.143171314031,0.04519424369362189,2.575415134504857,-88.24413071718863
3516.789997311274,0.04037315572224829,2.451506188456748,-90.51681054428315
3569.206602363441,0.04093960058261022,2.311379806679805,-92.7470228102228
3622.404459775656,0.04489524069384874,2.155674247542283,-95.01338663608958
3676.395213858907,0.04150029323601431,1.996904702746432,-97.20075437437742
3731.190682478827,0.04381847110363033,1.81015963939959,-99.45291372954561
3786.802859642474,0.04323941616438266,1.622174546015003,-101.6042393164763
3843.24391812366,0.04152813783106044,1.417581441436256,-103.6983829864781
3900.526212127409,0.04482075344595032,1.201508523320872,-105.8389499544457
3958.662279994134,0.04077455681568068,0.9811970585394452,-107.9008041685998
4017.66484694411,0.04472049786715108,0.7440340811710364,-109.9033792871492
4077.54682786286,0.0417402846452235,0.5001090385816899,-111.9088382677402
4138.321330128053,0.04606275345679742,0.2464807172458308,-113.8133805177056
4200.001656478536,0.04673192098600321,-0.01485288101171386,-115.6842625444897
4262.601307926135,0.04273181561823333,-0.280513593475539,-117.5062074067441
4326.133986710833,0.04379619318934233,-0.5548900647569432,-119.2434774447942
4390.613599300024,0.04630242170173791,-0.8374585773063991,-120.9764493752961
4456.054259432456,0.04797780258255526,-1.121956395839286,-122.6762492596172
4522.470291207533,0.04653445663078865,-1.406341359482159,-124.2429726357607
4589.876232220678,0.04678807473516652,-1.70573775232823,-125.766910914902
4658.286836745422,0.04626144291395983,-2.001708464572381,-127.3002405018508
4727.717078962918,0.04612541438793506,-2.303492777348798,-128.7084866537278
4798.182156239595,0.04824732085480642,-2.606057133083273,-130.1125736287948
4869.697492453658,0.04474118876615345,-2.914491171422969,-131.4379626380401
4942.27874137117,0.05004144043840361,-3.221000249998402,-132.7401927004278
5015.941790072467,0.04628473972714895,-3.525887178027797,-133.994506165071
5090.702762429616,0.04673936243924565,-3.844950726216305,-135.2331523121214
5166.578022635729,0.04880927257075249,-4.152154876150577,-136.3035411634626
5243.584178786865,0.04950880694823836,-4.466710037760507,-137.4922856637522
5321.738086517322,0.0505950735948081,-4.788814193438747,-138.5389676249177
5401.05685268912,0.05019735693662519,-5.09793306572024,-139.5790504180725
5481.557839136463,0.05276068821976564,-5.398961010196048,-140.6547782035716
5563.258666466015,0.04741981791426086,-5.715305604582341,-141.5603725220173
5646.177217913823,0.05212858238471375,-6.025290572798224,-142.5018089887406
5730.33164325972,0.04604765400462844,-6.342135085629783,-143.3686529877523
5815.740362800075,0.05248874992544916,-6.650769114543481,-144.238488645125
5902.422071379745,0.0412506783078579,-6.960127826926365,-145.1238231879402
5990.395742484145,0.04927234041166206,-7.263303376971621,-145.8736725405617
6079.680632392282,0.04165243426785536,-7.575283982752171,-146.7042844764257
6170.296284391704,0.05680607077882666,-7.882255815544301,-147.4825511597375
6262.262533056279,0.04463753250837436,-8.181834423354999,-148.1823562284639
6355.599508587701,0.05322568611154117,-8.501641447342553,-148.8974660532588
6450.327641221746,0.05195202016845711,-8.800865246196102,-149.5740691697971
6546.467665700174,0.05323146387420186,-9.106712887277771,-150.3166753728021
6644.040625809289,0.05345084586696795,-9.407452496287638,-150.8548700199554
6743.067878986149,0.05598954864314004,-9.715167517502625,-151.5061984289484
6843.571100993434,0.05583849133903344,-10.01789154392489,-152.0555170293441
6945.57229066397,0.04043952018894071,-10.31744757088298,-152.7015211628463
7049.093774716003,0.06233920160001782,-10.62071563487005,-153.3230857364011
7154.158212640209,0.05290949753435859,-10.91003560614943,-153.8225127030794
7260.788601659563,0.06123902658065816,-11.20667237502466,-154.4064365917785
7369.008281763135,0.05906533780249448,-11.50105957822797,-154.8503128808489
7478.840940814892,0.04533377137076303,-11.8015559144655,-155.48707496267
7590.310619738679,0.06036011280916826,-12.11206104069865,-155.8523279946435
7703.441717780442,0.05693933619183903,-12.3818348083009,-156.307995498533
7818.25899784891,0.05876133857127781,-12.67096245978733,-156.7341653962559
7934.787591935879,0.06221918715018734,-12.97599130598961,-157.1490654549731
8053.053006617255,0.0498130264330146,-13.25092910369579,-157.7783805955806
8173.081128636127,0.06172361879993298,-13.56665055307134,-158.0803434321742
8294.898230569017,0.06215635731292103,-13.84358508797766,-158.6069154236345
8418.530976576616,0.05362503957788856,-14.12581883700299,-158.9501306043099
8544.006428240213,0.06658124046802844,-14.41049800268222,-159.2985528546597
8671.352050485113,0.06444117318092935,-14.70508321340011,-159.7804187792785
8800.595717592354,0.05865334412576723,-14.98994522859592,-160.1911307343456
8931.765719300023,0.06559461077408259,-15.25147955639674,-160.4193879143666
9064.890766995495,0.06905810648628137,-15.57511879922501,-160.7172345126403
9200,0.06454753461835024,-15.86071688085231,-161.0416112239523
