Time (s),Channel 1 (V),Channel 2 (V)
-0.01553569630321081,-1.002362515386785,-0.9261128348059267
-0.01553031630321081,-1.003032128663961,-0.9264487771287859
-0.01552493630321081,-1.002027708748196,-0.9261128348059267
-0.01551955630321081,-1.002027708748196,-0.926448777128786
-0.01551417630321081,-1.002027708748196,-0.926448777128786
-0.01550879630321081,-1.002362515386784,-0.9267847194516452
-0.01550341630321081,-1.002697322025373,-0.9267847194516452
-0.01549803630321081,-1.002697322025373,-0.926448777128786
-0.01549265630321081,-1.002027708748196,-0.927456604097364
-0.01548727630321081,-1.002697322025373,-0.9271206617745047
-0.01548189630321081,-1.002027708748196,-0.9271206617745047
-0.01547651630321081,-1.002362515386785,-0.927456604097364
-0.01547113630321081,-1.002697322025373,-0.9277925464202234
-0.01546575630321081,-1.002362515386785,-0.9281284887430826
-0.01546037630321081,-1.002362515386785,-0.9277925464202234
-0.01545499630321081,-1.002027708748196,-0.9277925464202234
-0.01544961630321081,-1.002697322025373,-0.928464431065942
-0.01544423630321081,-1.002027708748196,-0.9281284887430826
-0.01543885630321081,-1.002362515386785,-0.928464431065942
-0.01543347630321081,-1.002697322025373,-0.928464431065942
-0.01542809630321081,-1.002027708748196,-0.9288003733888014
-0.01542271630321081,-1.002362515386785,-0.9291363157116607
-0.01541733630321081,-1.002027708748196,-0.9288003733888013
-0.01541195630321081,-1.002697322025373,-0.9291363157116607
-0.01540657630321081,-1.002027708748196,-0.9294722580345198
-0.01540119630321081,-1.002697322025373,-0.92947225803452
-0.01539581630321081,-1.002362515386785,-0.9298082003573793
-0.01539043630321081,-1.002362515386785,-0.9298082003573793
-0.01538505630321081,-1.002027708748196,-0.9298082003573793
-0.01537967630321081,-1.002027708748196,-0.9301441426802385
-0.01537429630321081,-1.003032128663961,-0.9301441426802386
-0.01536891630321081,-1.002362515386785,-0.9301441426802386
-0.01536353630321081,-1.002362515386785,-0.930480085003098
-0.01535815630321081,-1.002362515386785,-0.930480085003098
-0.01535277630321081,-1.002697322025373,-0.930480085003098
-0.01534739630321081,-1.002362515386785,-0.9308160273259573
-0.01534201630321081,-1.002362515386785,-0.9308160273259573
-0.01533663630321081,-1.002697322025373,-0.9311519696488166
-0.01533125630321081,-1.002362515386785,-0.9308160273259573
-0.01532587630321081,-1.002362515386784,-0.9311519696488167
-0.01532049630321081,-1.002027708748196,-0.9314879119716759
-0.01531511630321081,-1.002362515386785,-0.9314879119716759
-0.01530973630321081,-1.002697322025373,-0.9314879119716759
-0.01530435630321081,-1.002362515386785,-0.9318238542945353
-0.01529897630321081,-1.002362515386784,-0.9318238542945354
-0.01529359630321081,-1.002027708748196,-0.9321597966173946
-0.01528821630321081,-1.002697322025373,-0.9321597966173946
-0.01528283630321081,-1.002697322025373,-0.9324957389402539
-0.01527745630321081,-1.002697322025373,-0.9324957389402539
-0.01527207630321081,-1.002697322025373,-0.9328316812631132
-0.01526669630321081,-1.002697322025373,-0.9328316812631132
-0.01526131630321081,-1.002027708748196,-0.9328316812631132
-0.01525593630321081,-1.00336693530255,-0.9335035659088319
-0.01525055630321081,-1.002362515386785,-0.9331676235859727
-0.01524517630321081,-1.002697322025373,-0.9335035659088318
-0.01523979630321081,-1.002697322025373,-0.9331676235859726
-0.01523441630321081,-1.002697322025373,-0.9338395082316913
-0.01522903630321081,-1.002027708748196,-0.9335035659088319
-0.01522365630321081,-1.002362515386784,-0.9341754505545502
-0.01521827630321081,-1.002027708748196,-0.9341754505545505
-0.01521289630321081,-1.002362515386785,-0.9338395082316913
-0.01520751630321081,-1.003032128663962,-0.9341754505545505
-0.01520213630321081,-1.003032128663962,-0.9341754505545505
-0.01519675630321081,-1.002362515386784,-0.9341754505545509
-0.01519137630321081,-1.002027708748196,-0.9348473352002692
-0.01518599630321081,-1.002697322025373,-0.9345113928774099
-0.01518061630321081,-1.002697322025373,-0.9348473352002692
-0.01517523630321081,-1.002697322025373,-0.9348473352002692
-0.01516985630321081,-1.002697322025373,-0.9351832775231286
-0.01516447630321081,-1.002362515386785,-0.9351832775231286
-0.01515909630321081,-1.002362515386785,-0.9351832775231286
-0.01515371630321081,-1.002697322025373,-0.9355192198459878
-0.01514833630321081,-1.002027708748196,-0.9355192198459878
-0.01514295630321081,-1.002697322025373,-0.9355192198459878
-0.01513757630321081,-1.002697322025373,-0.9355192198459878
-0.01513219630321081,-1.002362515386785,-0.9361911044917065
-0.01512681630321081,-1.002697322025373,-0.9358551621688472
-0.01512143630321081,-1.002697322025373,-0.9361911044917064
-0.01511605630321081,-1.002697322025373,-0.9361911044917065
-0.01511067630321081,-1.002697322025373,-0.9361911044917065
-0.01510529630321081,-1.002362515386785,-0.9358551621688472
-0.01509991630321081,-1.003032128663962,-0.9368629891374252
-0.01509453630321081,-1.002027708748196,-0.936527046814566
-0.01508915630321081,-1.002362515386785,-0.9365270468145659
-0.01508377630321081,-1.002697322025373,-0.9368629891374252
-0.01507839630321081,-1.002027708748196,-0.9365270468145659
-0.01507301630321081,-1.002027708748196,-0.9368629891374252
-0.01506763630321081,-1.002362515386785,-0.9368629891374255
-0.01506225630321081,-1.002697322025373,-0.9375348737831438
-0.01505687630321081,-1.002027708748196,-0.9375348737831438
-0.01505149630321081,-1.003032128663962,-0.9371989314602845
-0.01504611630321081,-1.002697322025373,-0.9371989314602845
-0.01504073630321081,-1.002697322025373,-0.9382067584288624
