Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
1135.25390625,-92.62572281045729,99.05161378093999,-84.96595524465533,130.7534669524576
1147.4609375,-86.56653539726294,126.3580116843801,-83.67949231345366,146.6787151904295
1159.66796875,-81.83861531931258,158.5664016434128,-82.89648663103092,158.9686786950819
1171.875,-77.88079968166984,179.0275665246225,-80.85697403501655,171.7467012991055
1184.08203125,-76.44298268611826,8.866466713447338,-80.18021974173408,175.0217389845888
1196.2890625,-77.06776531106172,20.57187707618663,-82.45501312083448,168.0190919247911
1208.49609375,-77.96939028271309,31.02713566338813,-82.61202214921516,150.2865271968011
1220.703125,-80.97525119240333,32.22134797885396,-81.33809657591752,133.2594866088989
1232.91015625,-88.87637736212386,2.40713487547451,-82.4368460255114,116.7195261381429
1245.1171875,-85.18147207989684,125.9814222942341,-84.42341249592093,102.0208504497296
1257.32421875,-82.32579745358903,122.8988465290517,-86.73483792525491,86.9002241321251
1269.53125,-84.56836625049938,118.8141777958408,-90.71601609915304,64.50528913115463
1281.73828125,-91.08819412907656,116.3873231903695,-92.47666259958149,43.18096427672589
1293.9453125,-114.5386958806656,28.66512224620053,-93.09817971402748,63.1583503897777
1306.15234375,-90.96507921807509,151.22616249727,-91.34330679231255,129.2980211314695
1318.359375,-88.04588497853328,179.313908661944,-87.68588490096892,157.8183828507881
1330.56640625,-88.93775265106487,35.6073570836119,-87.98072250310713,167.83876826042
1342.7734375,-96.47363556377735,52.38410661870289,-90.07884449163696,178.0630711261393
1354.98046875,-93.58266203351047,36.74828735013338,-91.65854410967682,176.0935700779337
1367.1875,-83.50279741452617,36.75861936976276,-90.96559314433111,170.7686591504628
1379.39453125,-79.76937444667287,48.46585149599658,-89.83248628708938,1.478230211127972
1391.6015625,-78.75334512692136,64.86334760845196,-88.69606708699979,177.8938931689729
1403.80859375,-79.95487385993759,68.1190746695887,-87.63509188301838,169.4398261582386
1416.015625,-82.72382277773423,58.22632127162479,-88.43122895038361,1.302169024119542
