Time (s),Channel 1 (V),Channel 2 (V)
-0.02546143434343434,0.513980841406399,0.2483777064110526
-0.02545943434343434,0.4857885064708508,0.2279470578532423
-0.02545743434343434,0.456924925465422,0.2068353876768483
-0.02545543434343434,0.4280613444599394,0.1864047391190098
-0.02545343434343434,0.3961771561399745,0.1652930689426061
-0.02545143434343435,0.3673135751345458,0.1458839528126954
-0.02544943434343434,0.3361006328844344,0.1264748366827494
-0.02544743434343434,0.3058945597391619,0.1087682745992915
-0.02544543434343434,0.2740103714191973,0.09276426656234035
-0.02544343434343434,0.2427974291691405,0.07676025852539645
-0.02544143434343434,0.2102419947792388,0.0614372721070179
-0.02543943434343434,0.1797002985990619,0.04645479649795724
-0.02543743434343435,0.1454667490344836,0.03113181007960671
-0.02543543434343434,0.1149250528542617,0.0188734209449012
-0.02543343434343434,0.0803558802546635,0.0062745210008987
-0.02543143434343435,0.04981418407455605,-0.00394080327798307
-0.02542943434343434,0.01558063450992054,-0.0151776599847925
-0.02542743434343434,-0.01697479987999892,-0.02369043021723037
-0.02542543434343434,-0.05020148033973668,-0.03254371125894401
-0.02542343434343435,-0.08409940686936812,-0.04037545987276761
-0.02542143434343434,-0.1146411030496048,-0.04820720848660903
-0.02541943434343434,-0.1478677835094017,-0.05603895710044594
-0.02541743434343435,-0.1800875948642403,-0.06318968409566318
-0.02541543434343434,-0.2126430292541431,-0.06897836785371911
-0.02541343434343434,-0.2438559715042726,-0.07374551918388297
-0.02541143434343434,-0.2764114058941166,-0.07749113808614644
-0.02540943434343435,-0.3076243481441733,-0.08123675698840992
-0.02540743434343434,-0.3374947982545122,-0.08498237589068174
-0.02540543434343434,-0.3683721174696796,-0.08838748398365379
-0.02540343434343435,-0.4002563057895719,-0.09111157045802225
-0.02540143434343434,-0.4274417716203346,-0.09553821097888682
-0.02539943434343434,-0.457647844765606,-0.09724076502537392
-0.02539743434343434,-0.4881895409457691,-0.09962434069045067
-0.02539543434343434,-0.516381875881317,-0.1013268947369348
-0.02539343434343434,-0.5425604726072206,-0.1013268947369359
