Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1397.874635165026,0.03084978876966786,-27.57786146338946,-92.24108765628252
1402.916402622895,0.03098538938393691,-27.54258112435538,-92.25347940380423
1407.976354414652,0.0308753593451366,-27.48474194345487,-92.28593269455254
1413.054556126423,0.03166375755569054,-27.45229089288598,-92.24188919416997
1418.151073580888,0.03096664497402768,-27.40151513786601,-92.27124901170932
1423.265972838129,0.03109290131527592,-27.36136543934719,-92.26859678855377
1428.399320196492,0.0309163122966717,-27.31725582377596,-92.28224723231713
1433.551182193444,0.03119179198940396,-27.27104862896532,-92.32463016049992
1438.721625606432,0.03092068537843622,-27.22256182132008,-92.32074277915493
1443.910717453755,0.0309620359414294,-27.18096663301674,-92.36028776794792
1449.118524995429,0.03100375306381183,-27.13678723370113,-92.30630283912689
1454.345115734057,0.03108364052605653,-27.09395332767941,-92.38396992531176
1459.590557415709,0.0309060648793868,-27.04804335330051,-92.39689326091724
1464.854918030796,0.03110137402821697,-27.00156088734904,-92.39507207683887
1470.138265814952,0.03078839520302544,-26.95194332822375,-92.40099394183963
1475.440669249919,0.03112506190967493,-26.90961199261892,-92.35913545691199
1480.762197064438,0.03077121210365604,-26.86182081619209,-92.43974998103168
1486.102918235132,0.03098202883182877,-26.81353963481646,-92.47274601980683
1491.462901987407,0.03086187562318329,-26.77321785943207,-92.48113899335249
1496.842217796347,0.03129766040451598,-26.72271953995098,-92.44846299962987
1502.240935387613,0.03120762577522162,-26.67879246617254,-92.47870685068962
1507.659124738349,0.03109902015152775,-26.62924946497867,-92.43927002310402
1513.09685607809,0.03129304127778489,-26.58655874717914,-92.49707480895867
1518.554199889667,0.0310248241473789,-26.54091030546876,-92.5105120822023
1524.031226910126,0.03158331797695194,-26.49670480525163,-92.53106570112698
1529.528008131644,0.03129267208800664,-26.44219989236045,-92.52458611813793
1535.044614802447,0.03170408348536161,-26.40187118383986,-92.55018187794042
1540.581118427734,0.03140095646667199,-26.3449126364904,-92.57846202226993
1546.137590770605,0.03140782596169273,-26.30342873920053,-92.57332107152112
1551.714103852993,0.0311807310962829,-26.26067829419391,-92.57329033822558
1557.310729956591,0.03179669481673086,-26.2064944389428,-92.60031466483503
1562.927541623796,0.0312478146819455,-26.16414785910469,-92.60016051347903
1568.564611658646,0.03119294697445589,-26.11935872888085,-92.59111088714144
1574.222013127764,0.03164421274320203,-26.06302041950266,-92.65978813299778
1579.899819361305,0.03114402201475588,-26.0094062722305,-92.65819328860886
1585.598103953906,0.03159944228293931,-25.97014495583404,-92.65032907199719
1591.316940765642,0.03124565816646878,-25.91924446825608,-92.68991261640019
1597.056403922981,0.03150749866535675,-25.8704633022602,-92.73244136816503
1602.816567819745,0.03167547401401143,-25.82203872478985,-92.69738241806054
1608.597507118077,0.03158780031756399,-25.76895528864229,-92.7042208522366
1614.399296749405,0.03125737772622251,-25.72227326375588,-92.7740503582655
1620.222011915416,0.03155338555777377,-25.67230088832263,-92.73959412280476
1626.06572808903,0.0316354172692151,-25.61985265137118,-92.78783841195548
1631.930521015376,0.03128625521922185,-25.5743982166921,-92.81378637846211
1637.816466712779,0.03199304938859945,-25.51406799936998,-92.79521818078639
1643.72364147374,0.03133179894620985,-25.47046154825437,-92.82414191903936
1649.652121865928,0.03186013913309999,-25.42249980194084,-92.86536819083958
1655.60198473317,0.03159257316089447,-25.36420998638719,-92.80020750527677
1661.573307196451,0.03152732680803874,-25.31935899629899,-92.85081965339947
1667.566166654908,0.03197805213501061,-25.27273733791009,-92.89139203807726
1673.58064078684,0.03151771386573048,-25.21091701505458,-92.89686585707749
1679.616807550709,0.03174913540158036,-25.16391005148137,-92.88643142388693
1685.674745186153,0.03133950386325115,-25.10805840617714,-92.91202591592427
1691.754532215,0.03164951561960353,-25.06011184828365,-92.9445752057561
1697.856247442286,0.0316322707017211,-25.01109656503576,-92.95736899152476
1703.979969957277,0.03180640997998875,-24.95279862640021,-92.97965770902891
1710.12577913449,0.03180528543642053,-24.9014015755163,-92.97191637143135
1716.293754634729,0.03152507003142891,-24.8527958661805,-93.04920783665494
1722.483976406111,0.03205434227981787,-24.79981911530007,-93.03436569920044
1728.696524685106,0.03176310560391152,-24.74347753819355,-93.04670488688117
1734.931479997575,0.03191165132950155,-24.68617173227003,-93.07506080772902
1741.188923159817,0.0320664007001087,-24.6317886634529,-93.08438371227507
1747.468935279611,0.03190043450169101,-24.57805224485364,-93.0952781809291
1753.771597757273,0.03220594160236587,-24.52500236402489,-93.14135772313671
1760.096992286706,0.0317760870404452,-24.47452058411497,-93.11748361796742
1766.445200856466,0.03173773611748974,-24.4198881740989,-93.13534291833092
1772.816305750816,0.03241457576301932,-24.36069079661301,-93.21259774144107
1779.210389550797,0.03193594436185648,-24.3109821467254,-93.18729598325949
1785.627535135301,0.03244308720055644,-24.25098783588333,-93.20363855784248
1792.06782568214,0.03182678658809687,-24.19977105630548,-93.25758389853809
1798.531344669129,0.03242119358165506,-24.14137097821697,-93.27977540254182
1805.018175875161,0.03231466594079779,-24.08382606692653,-93.28263945296271
1811.528403381303,0.03197263764095404,-24.02486290042386,-93.29846691820939
1818.062111571877,0.03228325301646138,-23.96972869230284,-93.32631007847844
1824.619385135558,0.0325132243139616,-23.91996557548788,-93.33092811830085
1831.20030906647,0.03202944578256003,-23.86668860104876,-93.38767630747685
1837.804968665291,0.03282690708175434,-23.8018921315874,-93.390102338731
1844.433449540354,0.03241129422082256,-23.73997720940278,-93.41213763350748
1851.085837608758,0.03260418950925629,-23.68120756137661,-93.41721289670778
1857.762219097486,0.03238676147144218,-23.62418270443026,-93.46343962506725
1864.462680544516,0.032250037302435,-23.56891950934073,-93.4773465871511
1871.187308799947,0.03267915245067746,-23.50560051993491,-93.50475229622029
1877.936191027122,0.03243450574930003,-23.45166902153109,-93.4873364871049
1884.709414703762,0.03206039289365327,-23.39652568204072,-93.5212382283774
1891.507067623097,0.03268588123542294,-23.33115014990734,-93.53876611688707
1898.329237895,0.03231105234532491,-23.27159216259845,-93.59508144055127
1905.176013947139,0.03245973607695873,-23.21378372447072,-93.65134224683237
1912.047484526114,0.03286310469392831,-23.15552971137101,-93.65734187491111
1918.94373869861,0.03275306360135042,-23.09197736543032,-93.67071682803055
1925.864865852556,0.03315975713644878,-23.03032019319637,-93.6891681361076
1932.810955698275,0.0334163027001775,-22.97104245063703,-93.7047519879219
1939.782098269656,0.03262599229709173,-22.91205728705191,-93.6964054480635
1946.778383925313,0.03309939813331304,-22.84993491411775,-93.78213579790105
