Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
781.25,-23.57165149186244,22.18827302985027,-47.01550881317623,90.30264021926868
786.1328125,-23.00469833232961,14.28731448090818,-45.71449913349207,85.76725026587749
791.015625,-24.33723430756526,16.66648153216637,-45.26642250409022,80.8520676764477
795.8984375,-27.2400967909771,34.92480393714968,-46.13726647076368,75.85378620069899
800.78125,-30.26037849255273,67.77253410578736,-47.99881105164328,70.80630610593161
805.6640625,-28.68604749449373,107.8262049475747,-55.27903813262127,97.19514477369792
810.546875,-28.17484194229127,114.1850243212786,-53.75713146375135,175.3967768121227
815.4296875,-36.624515786124,114.1627048016014,-55.24607715949728,155.8846636473173
820.3125,-50.99522926970837,104.9730750954899,-52.89875861464927,132.0316791647299
825.1953125,-37.60348661684034,163.4135708069983,-48.42097312813316,122.0236491659087
830.078125,-33.37864870300982,179.8930268469132,-45.28595819294078,107.4301483929544
834.9609375,-32.84943802778671,46.41555614053741,-44.76735996861316,110.822172202772
839.84375,-30.19552502476539,69.16048493299193,-45.95537518256815,123.3937268291749
844.7265625,-31.02332384062966,65.41757464100293,-47.01429622405549,131.7543790339091
849.609375,-32.048040664705,59.98062718637384,-46.89279086528248,139.5666115338351
854.4921875,-34.33195686224187,36.44750102689952,-46.76548843510601,140.457296990285
859.375,-32.08632124820321,5.105589260455583,-47.34339684522651,135.7386451306062
864.2578125,-31.41054282603594,13.71239714565426,-50.4493036862745,148.7290754983323
869.140625,-35.571046737484,165.913241640306,-59.93344558718341,76.01063217878249
874.0234375,-29.18968881746456,111.3921726597511,-46.43830962718042,145.381752403134
878.90625,-25.22707031477069,97.51054879945791,-42.85928675466631,152.5335182907103
883.7890625,-22.88963537971054,93.2583737161748,-42.74561931404114,159.8557228172183
888.671875,-22.2589817768341,99.22964805370017,-44.0690687894455,170.0592266975601
893.5546875,-23.90444425192007,99.80649906300692,-48.8517630492213,173.9688135019384
898.4375,-26.23561853460813,88.68508911476711,-56.74183103743323,159.2500702323665
903.3203125,-28.00436701056233,68.53398454695746,-52.91577869876461,119.0840229606575
908.203125,-29.54563231033291,36.98071194671309,-50.26487498679849,110.2707168637402
913.0859375,-31.16368486686715,0.06171718996062345,-56.18498409878538,120.8880132690168
917.96875,-32.9515933032437,155.3041940780165,-60.68644637050746,178.8892987313527
922.8515625,-38.8435808021567,149.1133754403142,-58.00633647473344,10.2982132323537
927.734375,-42.91194188523146,58.91515456423129,-52.73807348074588,15.79040371664406
932.6171875,-33.53419561897142,77.12365188445703,-48.07871042095827,176.8924903217082
937.5,-30.27771220081186,83.54011422133307,-45.08492436622894,160.521207053446
942.3828125,-28.84983628229514,76.5721775574339,-44.77985479342593,161.7682258014582
947.265625,-30.62049282441076,76.20791945398048,-47.50837191178016,178.665578574381
952.1484375,-34.98221654400486,84.68498910062364,-51.60289289578584,33.04837525261843
957.03125,-32.73047710484441,41.55604476880072,-55.03939928763178,50.51514375758402
961.9140625,-29.31416183783155,19.59166828854067,-59.20948453249405,131.8464292333574
966.796875,-28.3913344201898,6.141234779230243,-47.26652574253873,95.65671564832449
971.6796875,-28.00127942961461,11.59146653159892,-43.70012885052715,94.12258546879418
976.5625,-29.29637121471028,55.97518247379706,-46.14533214270361,96.19128461124119
981.4453125,-25.9615346052252,97.36616266095271,-56.60651165588452,99.30925052733997
986.328125,-24.61391598390812,107.1828032743751,-59.15675312461164,118.7563498187673
991.2109375,-25.85286943674229,115.9483200166801,-48.35124068800324,124.7899001271698
996.09375,-29.94931856305722,123.3446991006461,-45.83569565784285,134.5657738079702
1000.9765625,-37.34697671379423,105.5251623612057,-49.04105128204382,139.76893804081
1005.859375,-53.4759123153254,66.79834499894015,-50.99506358123438,139.5956609915728
1010.7421875,-49.72463515026247,57.45576494053135,-50.00311792446329,149.7744719988926
1015.625,-35.80537258444447,64.24183778807868,-58.84666772293124,32.24264570808302
1020.5078125,-28.17244048405747,46.70645495785826,-47.48975724202322,93.44137680557932
1025.390625,-27.5776974315613,39.29619769665218,-45.43122150492692,77.64401234441846
1030.2734375,-29.25494081866165,52.87854814147344,-49.08575370485109,58.89479219615884
1035.15625,-32.04338281330387,73.3750052373297,-52.23888312876444,11.28195689863792
1040.0390625,-43.67855121201812,121.2475906778672,-47.26533616913155,163.8505444721526
1044.921875,-35.10523986236886,104.2550954657717,-45.30463508430326,166.5024487809205
1049.8046875,-27.09579030697223,133.3720436593349,-45.7504426949307,10.93544926493278
