Time (s),Channel 1 (V),Channel 2 (V)
-0.04267762765285996,0.2380987066799398,0.2310116551369389
-0.04266720765285996,0.3998690095243931,0.2619981387829507
-0.04265678765285996,0.5492212600758075,0.2997948386148992
-0.04264636765285996,0.6831348510197888,0.3634703599534532
-0.04263594765285996,0.7972466829018202,0.4506411271334821
-0.04262552765285996,0.8882005253725279,0.5384929159321381
-0.04261510765285996,0.9533113941522455,0.6113622291216605
-0.04260468765285996,0.9905655510313623,0.6620983397068887
-0.04259426765285996,0.9999629960098996,0.687636650404186
-0.04258384765285996,0.9798256139130705,0.6862746071669978
-0.04257342765285996,0.9318315199156278,0.6580122099953478
-0.04256300765285996,0.856651960087466,0.6042115021264238
-0.04255258765285996,0.7566362956731594,0.5275965700345586
-0.04254216765285996,0.6344695109524519,0.4332750758593357
-0.04253174765285996,0.4945147053795534,0.3249926385029427
-0.04252132765285996,0.3394568632339059,0.1921934228770681
-0.04251090765285996,0.1746659530748546,0.05837267482335182
-0.04250048765285996,0.004840697391518901,-0.05740100033767029
-0.04249006765285996,-0.1649845582916624,-0.1588732215081266
-0.04247964765285996,-0.3304467145205328,-0.1932648132471068
-0.04246922765285996,-0.4865114257710333,-0.20484218076322
-0.04245880765285996,-0.6278087234837839,-0.2024586050981411
-0.04244838765285996,-0.7509823773093884,-0.1864545970611826
-0.04243796765285996,-0.8530117799333224,-0.1667049701219573
-0.04242754765285996,-0.9298694549362432,-0.1394641053781856
-0.04241712765285996,-0.9805485332132399,-0.1115422190158453
-0.04240670765285996,-1.002699653519742,-0.08293931103491126
-0.04239628765285996,-0.9959871928208088,-0.05093129496098137
-0.04238586765285996,-0.9604111511164108,-0.02369043021722232
-0.04237544765285996,-0.897314020546306,0.008998607475301394
-0.04236502765285996,-0.8083739162853514,0.03726100464693856
-0.04235460765285996,-0.6959401995781067,0.06688544505576305
-0.04234418765285996,-0.563704723808878,0.09685039627391148
-0.04233376765285996,-0.41502371932729,0.1237507502083735
-0.04232334765285996,-0.2539246625526574,0.1520131473800236
-0.04231292765285996,-0.08611314507908185,0.1802755445516736
-0.04230250765285996,0.08471897970909445,0.2054733444396643
-0.04229208765285996,0.2525304971825938,0.2354382956577857
-0.04228166765285996,0.4132939309222061,0.2643817144480165
-0.04227124765285996,0.5619749354038672,0.3038809683264803
-0.04226082765285996,0.6942104111730448,0.3709615977579869
-0.04225040765285996,0.8063085048453933,0.4584728757473129
-0.04223998765285996,0.8949129860714412,0.5456436429273419
-0.04222956765285996,0.9576744936065745,0.6168104020704345
-0.04221914765285996,0.9929149122760094,0.6655034477998816
-0.04220872765285996,0.9992917499400052,0.6883176720227799
-0.04219830765285996,0.9768050065985462,0.6849125639298099
-0.04218788765285996,0.9261259283215263,0.654607101902378
-0.04217746765285996,0.8485970072486881,0.5984228183683393
-0.04216704765285996,0.7469032276597476,0.5197648214207706
-0.04215662765285996,0.6227227047293581,0.4237407731990638
-0.04214620765285996,0.4810897839816038,0.3144368034146869
-0.04213578765285996,0.3256963188010727,0.1792540121237826
-0.04212536765285996,0.1595629165022328,0.04781683973514519
-0.04211494765285996,-0.009926716146078526,-0.06795683542583078
-0.04210452765285996,-0.180087594864359,-0.1650024160754855
-0.04209410765285996,-0.3445428819883883,-0.1939458348657164
-0.04208368765285996,-0.4999363471688487,-0.2051826915725119
-0.04207326765285996,-0.63888428363704,-0.1993940078144682
-0.04206284765285996,-0.7613866913927502,-0.1871356186797766
-0.04205242765285996,-0.8610667327720879,-0.1632998620289758
-0.04204200765285996,-0.9355750465303216,-0.1377615513317133
-0.04203158765285996,-0.9842403865976365,-0.1094991541600762
-0.04202116765285996,-1.002699653519752,-0.07919369213263139
-0.04201074765285996,-0.993973454611126,-0.05059078415168438
-0.04200032765285996,-0.9560480516620978,-0.0185827680777675
-0.04198990765285996,-0.8902659368124562,0.01138218314036746
-0.04197948765285996,-0.7993120943417261,0.04032560193062538
-0.04196906765285996,-0.6848646394247997,0.07097157476734038
-0.04195864765285996,-0.5512866715158942,0.09719090708319654
-0.04194822765285996,-0.4009275518595097,0.1268153474920464
-0.04193780765285996,-0.23949287204993,0.1543967230451025
-0.04192738765285996,-0.07067448547143521,0.1816375877888745
-0.04191696765285996,0.1001576393165871,0.2102404957698085
-0.04190654765285996,0.2672979107201924,0.2364598280856647
-0.04189612765285996,0.4273900983900596,0.2684678441595935
-0.04188570765285996,0.574728610731859,0.3096696520845291
-0.04187528765285996,0.7052859713263008,0.3777718139439267
-0.04186486765285996,0.8153703267889664,0.4666451351704406
-0.04185444765285996,0.9012898237354648,0.55279436992261
-0.04184402765285996,0.9623732160958186,0.6219180642098672
-0.04183360765285996,0.9945930274507305,0.6689085558928303
-0.04182318765285996,0.9982848808351639,0.6896797152599679
-0.04181276765285996,0.9734487762490747,0.6832100098833249
-0.04180234765285996,0.9204203367273885,0.6508614830000847
-0.04179192765285996,0.8408776774449499,0.5926341346103261
-0.04178150765285996,0.7364989135764333,0.5126140944255704
-0.04177108765285996,0.6109758985061513,0.4148874921572984
-0.04176066765285996,0.468336108653612,0.3042214791357772
-0.04175024765285996,0.3109289052633981,0.167336133798388
-0.04173982765285996,0.1451311259995053,0.03657998302834458
-0.04172940765285996,-0.02502975271877756,-0.07612909484900154
-0.04171898765285996,-0.1948550084019589,-0.1707910998335212
-0.04170856765285996,-0.3589746724910412,-0.1966699213400805
-0.04169814765285996,-0.5123543994619639,-0.20484218076322
-0.04168772765285996,-0.6509667128951374,-0.2010965618609531
-0.04167730765285996,-0.7711197594062176,-0.1833899997775097
-0.04166688765285996,-0.8684504395408914,-0.1622783296010965
-0.04165646765285996,-0.9412806381243901,-0.1343564432387562
-0.04164604765285996,-0.9865897478422886,-0.1054130244484995
-0.04163562765285996,-1.003370899589646,-0.07715062727684946
-0.04162520765285996,-0.9916240933664959,-0.04684516524941751
-0.04161478765285996,-0.9506780831029434,-0.01653970322198557
-0.04160436765285996,-0.8832178530785237,0.01206320475897615
-0.04159394765285996,-0.7902502723982051,0.04441173164217531
-0.04158352765285996,-0.6737890792715966,0.07063106395803147
-0.04157310765285996,-0.5378617501179475,0.1019580584133663
-0.04156268765285996,-0.3871670074266765,0.1291989231571254
