Time (s),v_in (V),v_out (V)
-0.000598,0.5753998568017533,0.04441173164217531
-0.0005977500000000001,0.5730504955571232,0.04441173164217531
-0.0005975,0.5733861185920703,0.04509275326076928
-0.00059725,0.5733861185920703,0.044071220832878316
-0.000597,0.5707011343124931,0.044752242451472295
-0.0005967500000000001,0.5676805269979688,0.044071220832878316
-0.0005965,0.5676805269979688,0.043390199214284345
-0.00059625,0.568016150032916,0.04441173164217531
-0.0005960000000000001,0.5686873961028103,0.044752242451472295
-0.00059575,0.5670092809280745,0.044071220832878316
-0.0005955,0.5629818045087087,0.043390199214284345
-0.0005952500000000001,0.5619749354038672,0.044752242451472295
-0.000595,0.5619749354038672,0.04509275326076928
-0.00059475,0.5599611971941844,0.04373071002358133
-0.0005945,0.5596255741592372,0.044071220832878316
-0.00059425,0.5589543280893429,0.042709177595690366
-0.000594,0.5566049668447128,0.04304968840498735
-0.00059375,0.5552624747049242,0.04373071002358133
-0.0005935000000000001,0.5535843595301885,0.04304968840498735
-0.00059325,0.5522418673903998,0.043390199214284345
-0.000593,0.5508993752506113,0.04373071002358133
-0.0005927500000000001,0.548214390971034,0.04236866678639338
-0.0005925,0.5465362757962983,0.04236866678639338
-0.00059225,0.5478787679360869,0.042709177595690366
-0.0005920000000000001,0.5478787679360869,0.043390199214284345
-0.00059175,0.5465362757962983,0.0416876451677994
-0.0005915,0.5445225375866154,0.04066611273990844
-0.00059125,0.5421731763419853,0.043390199214284345
-0.000591,0.5398238150973552,0.041347134358502416
-0.00059075,0.5388169459925137,0.041347134358502416
-0.0005905,0.5381456999226195,0.04100662354920542
-0.0005902500000000001,0.5351250926080952,0.04100662354920542
-0.00059,0.5351250926080952,0.04032560193061145
-0.00058975,0.5351250926080952,0.04100662354920542
-0.0005895000000000001,0.532440108328518,0.041347134358502416
-0.00058925,0.5297551240489407,0.041347134358502416
-0.000589,0.5290838779790464,0.04066611273990844
-0.0005887500000000001,0.5287482549440993,0.041347134358502416
-0.0005885,0.5274057628043106,0.04066611273990844
-0.00058825,0.5253920245946277,0.04032560193061145
-0.000588,0.5230426633499977,0.04066611273990844
-0.0005877500000000001,0.5240495324548391,0.04032560193061145
-0.0005875,0.5217001712102091,0.04032560193061145
-0.00058725,0.5206933021053676,0.04032560193061145
-0.0005870000000000001,0.517337071755896,0.04066611273990844
-0.00058675,0.5176726947908432,0.03964458031201747
-0.0005865,0.517337071755896,0.03930406950272049
-0.0005862500000000001,0.5156589565811603,0.03998509112131446
-0.000586,0.5123027262316888,0.03998509112131446
-0.00058575,0.5129739723015831,0.03998509112131446
-0.0005855000000000001,0.5112958571268473,0.03964458031201747
-0.00058525,0.5089464958822173,0.04032560193061145
-0.000585,0.5086108728472701,0.03998509112131446
-0.00058475,0.5079396267773759,0.03964458031201747
-0.0005845000000000001,0.5052546424977986,0.04066611273990844
-0.00058425,0.5035765273230629,0.04100662354920542
-0.000584,0.5032409042881157,0.03964458031201747
-0.0005837500000000001,0.5025696582182214,0.038963558693423495
-0.0005835,0.4998846739386442,0.038963558693423495
-0.00058325,0.49820655876390846,0.03726100464693856
-0.0005830000000000001,0.4975353126940142,0.038963558693423495
-0.00058275,0.4951859514493841,0.03930406950272049
-0.0005825,0.49417908234454266,0.03726100464693856
-0.00058225,0.49182972109991263,0.03794202626553253
-0.000582,0.4911584750300183,0.037601515456235544
-0.00058175,0.490487228960124,0.03657998302834458
-0.0005815,0.48948035985528254,0.0358989614097506
-0.0005812500000000001,0.486124129505811,0.03657998302834458
-0.000581,0.48545288343591675,0.036920493837641566
-0.00058075,0.48545288343591675,0.03862304788412651
-0.0005805000000000001,0.48545288343591675,0.03828253707482952
-0.00058025,0.48310352219128666,0.03828253707482952
-0.00058,0.4824322761213924,0.03794202626553253
-0.0005797500000000001,0.4820966530864452,0.036920493837641566
-0.0005795,0.47907604577192087,0.036920493837641566
-0.00057925,0.4767266845272908,0.03726100464693856
-0.000579,0.475048569352555,0.03862304788412651
-0.0005787500000000001,0.475048569352555,0.03726100464693856
-0.0005785,0.4737060772127664,0.036920493837641566
-0.00057825,0.47169233900308355,0.03726100464693856
-0.0005780000000000001,0.4690073547235063,0.03657998302834458
-0.00057775,0.4700142238283478,0.036239472219047594
-0.0005775,0.4686717316885592,0.0358989614097506
-0.0005772500000000001,0.46699361651382343,0.0358989614097506
-0.000577,0.46464425526919334,0.0358989614097506
-0.00057675,0.4612880249197218,0.035558450600453616
-0.0005765000000000001,0.4602811558148804,0.035558450600453616
-0.00057625,0.45927428671003895,0.036239472219047594
-0.000576,0.45826741760519746,0.0358989614097506
-0.00057575,0.45558243332562026,0.035558450600453616
-0.0005755000000000001,0.45356869511593734,0.0358989614097506
-0.00057525,0.45356869511593734,0.036239472219047594
-0.000575,0.4512193338713073,0.035558450600453616
-0.0005747500000000001,0.4512193338713073,0.03521793979115663
-0.0005745,0.44954121869657154,0.03521793979115663
-0.00057425,0.4485343495917301,0.03351538574467169
-0.0005740000000000001,0.4475274804868886,0.03215334250748374
-0.00057375,0.4461849883471,0.03453691817256265
-0.0005735,0.44551374227720575,0.035558450600453616
-0.00057325,0.44316438103257566,0.03487742898185964
-0.000573,0.4421575119277342,0.03453691817256265
-0.00057275,0.4401437737180513,0.03487742898185964
-0.0005725,0.43813003550836843,0.034196407363265666
-0.0005722500000000001,0.43712316640352694,0.03453691817256265
-0.000572,0.4361162972986855,0.03487742898185964
-0.00057175,0.4341025590890026,0.03351538574467169
-0.0005715000000000001,0.4337669360540554,0.03351538574467169
-0.00057125,0.4314175748094254,0.0331748749353747
-0.000571,0.4297394596346896,0.03351538574467169
-0.0005707500000000001,0.4290682135647953,0.03453691817256265
-0.0005705,0.42604760625027094,0.034196407363265666
-0.00057025,0.42604760625027094,0.03385589655396867
-0.00057,0.42436949107553523,0.03385589655396867
-0.00056975,0.42403386804058807,0.0331748749353747
-0.0005695,0.4236982450056409,0.03283436412607771
-0.00056925,0.421684506795958,0.0331748749353747
-0.0005690000000000001,0.4196707685862751,0.03283436412607771
-0.00056875,0.4189995225163808,0.03283436412607771
-0.0005685,0.41698578430669786,0.03283436412607771
-0.0005682500000000001,0.41430080002712066,0.03249385331678072
-0.000568,0.41295830788733207,0.03249385331678072
-0.00056775,0.41027332360775487,0.03283436412607771
-0.0005675000000000001,0.410608946642702,0.03249385331678072
-0.00056725,0.40825958539807194,0.03249385331678072
-0.000567,0.40557460111849475,0.03079129927029578
-0.00056675,0.4049033550486004,0.030110277651701805
-0.0005665000000000001,0.40557460111849475,0.03113181007959277
-0.00056625,0.40322523987386466,0.03079129927029578
-0.000566,0.40288961683891755,0.031812831698186744
-0.0005657500000000001,0.40188274773407606,0.03079129927029578
-0.0005655,0.4012115016641818,0.029769766842404816
-0.00056525,0.39986900952439314,0.03351538574467169
-0.0005650000000000001,0.39718402524481594,0.030450788460998794
-0.00056475,0.3938277948953444,0.03113181007959277
-0.0005645,0.39080718758082006,0.03113181007959277
-0.0005642500000000001,0.38845782633619,0.030450788460998794
-0.000564,0.38845782633619,0.03113181007959277
-0.00056375,0.3887934493711372,0.03079129927029578
-0.0005635,0.3877865802662957,0.03079129927029578
-0.0005632500000000001,0.38610846509155994,0.030450788460998794
-0.000563,0.38443034991682423,0.02942925603310783
-0.00056275,0.38409472688187707,0.02942925603310783
-0.0005625000000000001,0.3800672504625112,0.02942925603310783
-0.00056225,0.37939600439261695,0.030110277651701805
-0.000562,0.37838913528777546,0.029769766842404816
-0.0005617500000000001,0.37704664314798686,0.030110277651701805
-0.0005615,0.37671102011303975,0.02908874522381084
-0.00056125,0.375032904938304,0.02874823441451385
-0.000561,0.3726835436936739,0.028067212795919876
-0.00056075,0.37167667458883247,0.027726701986622887
-0.0005605,0.36899169030925527,0.028067212795919876
-0.00056025,0.36832044423936094,0.028407723605216866
-0.0005600000000000001,0.3666423290646252,0.028067212795919876
-0.00055975,0.3649642138898894,0.028067212795919876
-0.0005595,0.36328609871515366,0.027726701986622887
-0.0005592500000000001,0.3609367374705236,0.0273861911773259
-0.000559,0.35925862229578787,0.02874823441451385
-0.00055875,0.3599298683656822,0.02908874522381084
-0.0005585000000000001,0.3589229992608407,0.028067212795919876
-0.00055825,0.35724488408610494,0.027726701986622887
-0.000558,0.35523114587642207,0.0273861911773259
-0.00055775,0.3538886537366334,0.027726701986622887
-0.0005575,0.3522105385618977,0.0273861911773259
-0.00055725,0.35086804642210906,0.0273861911773259
-0.000557,0.3488543082124262,0.028067212795919876
-0.0005567500000000001,0.3465049469677961,0.0273861911773259
-0.0005565,0.34616932393284894,0.02568363713084096
-0.00055625,0.34449120875811323,0.026024147940137948
-0.0005560000000000001,0.3431487166183246,0.02568363713084096
-0.00055575,0.34079935537369455,0.026364658749434937
-0.0005555,0.3384499941290645,0.027726701986622887
-0.0005552500000000001,0.33677187895432875,0.027045680368028912
-0.000555,0.3361006328844344,0.026024147940137948
-0.00055475,0.3347581407446458,0.026364658749434937
-0.0005545,0.3327444025349629,0.026024147940137948
-0.0005542500000000001,0.33341564860485723,0.025002615512246983
-0.000554,0.3300594182553857,0.025002615512246983
-0.00055375,0.3300594182553857,0.026024147940137948
-0.0005535000000000001,0.32838130308064994,0.025002615512246983
-0.00055325,0.3277100570107556,0.025343126321543973
-0.000553,0.32569631880107275,0.025002615512246983
-0.0005527500000000001,0.32468944969623126,0.02568363713084096
-0.0005525,0.3216688423817069,0.02568363713084096
-0.00055225,0.31931948113707687,0.025343126321543973
-0.0005520000000000001,0.3162988738225525,0.024662104702949994
-0.00055175,0.31797698899728827,0.02568363713084096
-0.0005515,0.31596325078760534,0.025002615512246983
-0.00055125,0.31529200471771107,0.024662104702949994
-0.0005510000000000001,0.31327826650802815,0.024662104702949994
-0.00055075,0.3122713974031867,0.025343126321543973
-0.0005505,0.31059328222845095,0.025343126321543973
-0.0005502500000000001,0.30925079008866235,0.02398108308435602
-0.00055,0.30824392098382086,0.024321593893653008
-0.00054975,0.3075726749139266,0.025002615512246983
-0.0005495000000000001,0.30488769063434934,0.024321593893653008
-0.00054925,0.3025383293897193,0.024321593893653008
-0.000549,0.30086021421498355,0.024321593893653008
-0.00054875,0.29951772207519495,0.023300061465762044
-0.0005485,0.29817522993540635,0.0215975074192771
-0.00054825,0.2964971147606706,0.022959550656465055
-0.000548,0.2948189995859348,0.02364057227505903
-0.0005477500000000001,0.29314088441119907,0.025343126321543973
-0.0005475,0.29246963834130474,0.024662104702949994
-0.00054725,0.29079152316656903,0.022959550656465055
-0.0005470000000000001,0.2887777849568861,0.02193801822857409
-0.00054675,0.28844216192193894,0.02193801822857409
-0.0005465,0.286428423712256,0.02227852903787108
-0.0005462500000000001,0.28441468550257315,0.0215975074192771
-0.000546,0.2827365703278374,0.02227852903787108
-0.00054575,0.28206532425794306,0.02227852903787108
-0.0005455,0.2824009472928902,0.022619039847168065
-0.00054525,0.2800515860482602,0.02193801822857409
-0.000545,0.27703097873373583,0.0215975074192771
-0.00054475,0.27468161748910574,0.0215975074192771
-0.0005445000000000001,0.2743459944541586,0.019554442563495172
-0.00054425,0.2723322562444757,0.019554442563495172
-0.000544,0.2699828949998456,0.021256996609980115
-0.0005437500000000001,0.26964727196489846,0.020916485800683126
-0.0005435,0.26595541858047983,0.02193801822857409
-0.00054325,0.2652841725105855,0.0215975074192771
-0.0005430000000000001,0.2652841725105855,0.02227852903787108
-0.00054275,0.2632704343009026,0.0215975074192771
-0.0005425,0.2615923191261669,0.020575974991386137
-0.00054225,0.2602498269863782,0.020575974991386137
-0.0005420000000000001,0.2585717118116425,0.02023546418208915
-0.00054175,0.2585717118116425,0.019554442563495172
