Time (s),v_in (V),v_out (V)
-0.0009804999999999998,0.12331562872794113,0.01002013990317966
-0.00098025,0.12465812086772851,0.010360650712476339
-0.00098,0.12700748211235918,0.008998607475288542
-0.00097975,0.13036371246183068,0.009679629093882518
-0.0009795,0.12969246639193638,0.010701161521773483
-0.0009792499999999999,0.1323774506715136,0.00933911828458553
-0.0009789999999999998,0.1327130737064615,0.01104167233107047
-0.00097875,0.13439118888119575,0.01104167233107047
-0.0009785,0.1360693040559315,0.010701161521773637
-0.00097825,0.13774741923066802,0.010701161521773483
-0.000978,0.13808304226561516,0.010360650712476493
-0.0009777499999999999,0.14009678047529808,0.010360650712476493
-0.0009774999999999999,0.14244614171992842,0.011382183140366993
-0.0009772499999999998,0.1431173877898232,0.010360650712476648
-0.000977,0.14479550296455743,0.010701161521773328
-0.00097675,0.14479550296455818,0.011722693949664447
-0.0009765,0.1468092411742411,0.011722693949664447
-0.00097625,0.1494942254538183,0.012063204758961435
-0.000976,0.15251483276834266,0.010701161521773483
-0.00097575,0.1538573249081316,0.012403715568258422
-0.0009755000000000001,0.15452857097802528,0.012403715568258422
-0.0009752500000000001,0.15654230918770756,0.011382183140367923
-0.0009750000000000001,0.15822042436244424,0.012744226377555411
-0.00097475,0.15989853953718,0.013425247996149386
-0.0009745,0.16224790078181006,0.013084737186852399
-0.00097425,0.16493288506138726,0.010020139903181364
-0.0009739999999999999,0.1649328850613874,0.014106269614742898
-0.0009737500000000001,0.16526850809633428,0.013084737186852864
-0.0009735000000000001,0.16728224630601732,0.013765758805446376
-0.00097325,0.16828911541085878,0.014106269614743363
-0.000973,0.17063847665548884,0.012744226377555411
-0.00097275,0.17063847665548884,0.013084737186852399
-0.0009725,0.1716453457603315,0.014106269614743828
-0.0009722500000000001,0.17433033003990628,0.015127802042633863
-0.0009720000000000001,0.17634406824958948,0.013765758805446995
-0.0009717500000000001,0.17735093735443186,0.013425247996149386
-0.0009715,0.17902905252916762,0.013084737186852399
-0.00097125,0.17970029859906192,0.013765758805446376
-0.0009710000000000001,0.18272090591358628,0.014106269614743363
-0.00097075,0.18339215198348058,0.01444678042404035
-0.0009705,0.18473464412326918,0.014106269614743363
-0.00097025,0.1867483823329521,0.01444678042404035
-0.00097,0.18909774357758216,0.01478729123333734
-0.00096975,0.19111148178726506,0.01444678042404035
-0.0009695,0.19245397392705366,0.01444678042404035
-0.0009692500000000001,0.19379646606684228,0.015808823661228304
-0.000969,0.19480333517168372,0.016149334470525294
-0.00096875,0.19681707338136664,0.016149334470525294
-0.0009685000000000001,0.19547458124157802,0.015468312851931315
-0.00096825,0.19715269641631378,0.015468312851931315
-0.000968,0.199837680695891,0.01444678042404035
-0.0009677500000000001,0.2018514189055739,0.015468312851931315
-0.0009675,0.20420078015020396,0.015127802042634328
-0.00096725,0.20655014139483402,0.015808823661228304
-0.000967,0.20755701049967548,0.016149334470525294
-0.00096675,0.20822825656956978,0.01648984527982228
-0.0009665,0.20990637174430554,0.016149334470525294
-0.00096625,0.21091324084914698,0.017851888517010233
-0.0009660000000000001,0.21057761781419984,0.01648984527982228
-0.00096575,0.21326260209377704,0.01683035608911927
-0.0009655,0.2149407172685128,0.019213931754198187
-0.0009652500000000001,0.21762570154809,0.017170866898416258
-0.000965,0.22131755493250868,0.01683035608911927
-0.00096475,0.22165317796745582,0.017170866898416258
-0.0009645000000000001,0.22198880100240298,0.017851888517010233
-0.00096425,0.22366691617713874,0.019213931754198187
-0.000964,0.22534503135187448,0.018532910135604208
-0.00096375,0.22702314652661024,0.018873420944901197
-0.0009635000000000001,0.2280300156314517,0.017851888517010233
-0.00096325,0.22970813080618746,0.018873420944901197
-0.000963,0.2307149999110289,0.017851888517010233
-0.0009627500000000001,0.23474247633039472,0.018873420944901197
-0.0009625,0.23709183757502478,0.01989495337279216
-0.00096225,0.23541372240028902,0.018873420944901197
-0.0009620000000000001,0.23642059150513048,0.018532910135604208
-0.00096175,0.23843432971481338,0.018192399326307222
-0.0009615,0.24078369095944344,0.018532910135604208
-0.0009612500000000001,0.24279742916912636,0.018532910135604208
-0.000961,0.2431330522040735,0.019213931754198187
-0.00096075,0.24481116737880926,0.019554442563495172
-0.0009605,0.24749615165838648,0.018873420944901197
-0.0009602500000000001,0.24917426683312222,0.019213931754198187
-0.00096,0.25085238200785803,0.022619039847168065
-0.00095975,0.25185925111269947,0.02227852903787108
-0.0009595000000000001,0.2538729893223824,0.020916485800683126
-0.00095925,0.2542086123573295,0.019213931754198187
-0.000959,0.2548798584272238,0.01989495337279216
-0.0009587500000000001,0.2562223505670124,0.020916485800683126
-0.0009585,0.2579004657417482,0.021256996609980115
-0.00095825,0.261927942161114,0.02193801822857409
-0.000958,0.2625991882310083,0.021256996609980115
-0.00095775,0.26360605733584974,0.020916485800683126
-0.0009575,0.26427730340574407,0.019554442563495172
-0.00095725,0.26427730340574407,0.01989495337279216
-0.0009570000000000001,0.26595541858047983,0.020575974991386137
-0.00095675,0.26729791072026843,0.019554442563495172
-0.0009565,0.2699828949998456,0.018192399326307222
-0.0009562500000000001,0.26964727196489846,0.02193801822857409
-0.000956,0.2716610101745814,0.021256996609980115
-0.00095575,0.27468161748910574,0.020575974991386137
-0.0009555000000000001,0.2777022248036301,0.021256996609980115
-0.00095525,0.28072283211815446,0.022619039847168065
-0.000955,0.2810584551531016,0.02193801822857409
-0.00095475,0.28441468550257315,0.022619039847168065
-0.0009545,0.286428423712256,0.022959550656465055
-0.00095425,0.28709966978215035,0.022619039847168065
-0.000954,0.2867640467472032,0.02193801822857409
-0.0009537500000000001,0.2881065388869918,0.02364057227505903
-0.0009535,0.28911340799183327,0.02398108308435602
-0.00095325,0.29079152316656903,0.023300061465762044
-0.0009530000000000001,0.29213401530635763,0.02364057227505903
-0.00095275,0.2941477535160405,0.024321593893653008
-0.0009525,0.2964971147606706,0.02364057227505903
-0.0009522500000000001,0.29683273779561775,0.02364057227505903
-0.000952,0.2988464760053006,0.024321593893653008
-0.00095175,0.3001889681450892,0.02398108308435602
-0.0009515,0.30086021421498355,0.02398108308435602
-0.0009512500000000001,0.301867083319825,0.023300061465762044
-0.000951,0.30421644456445507,0.02398108308435602
-0.00095075,0.3075726749139266,0.024321593893653008
-0.0009505000000000001,0.3079082979488737,0.024321593893653008
-0.00095025,0.3099220361585566,0.024662104702949994
-0.00095,0.31193577436823955,0.02398108308435602
-0.0009497500000000001,0.3122713974031867,0.023300061465762044
-0.0009495,0.3116001513332924,0.02364057227505903
-0.00094925,0.3126070204381338,0.02398108308435602
-0.0009490000000000001,0.31596325078760534,0.026024147940137948
-0.00094875,0.3176413659623411,0.02568363713084096
-0.0009485,0.31697011989244683,0.02568363713084096
-0.00094825,0.3203263502419183,0.025343126321543973
-0.0009480000000000001,0.32334695755644266,0.026024147940137948
-0.00094775,0.324018203626337,0.0273861911773259
-0.0009475,0.3260319418360199,0.024321593893653008
-0.0009472500000000001,0.3287169261155971,0.023300061465762044
-0.000947,0.3300594182553857,0.025002615512246983
-0.00094675,0.33207315646506863,0.02568363713084096
-0.0009465000000000001,0.33308002556991007,0.02568363713084096
-0.00094625,0.33341564860485723,0.026024147940137948
-0.000946,0.3354293868145401,0.025343126321543973
-0.00094575,0.3361006328844344,0.02568363713084096
-0.0009455,0.3377787480591702,0.026024147940137948
-0.00094525,0.3387856171640116,0.027045680368028912
-0.000945,0.3404637323387474,0.026705169558731923
-0.0009447500000000001,0.3438199626882189,0.026705169558731923
-0.0009445,0.34214184751348314,0.026705169558731923
-0.00094425,0.3424774705484303,0.026364658749434937
-0.0009440000000000001,0.34616932393284894,0.027045680368028912
-0.00094375,0.3478474391075847,0.027726701986622887
-0.0009435,0.3501968003522148,0.0273861911773259
-0.0009432500000000001,0.3522105385618977,0.027045680368028912
-0.000943,0.35321740766673915,0.026705169558731923
-0.00094275,0.352881784631792,0.026364658749434937
-0.0009425,0.3535530307016863,0.027726701986622887
-0.00094225,0.3562380149812635,0.027726701986622887
-0.000942,0.3562380149812635,0.028067212795919876
-0.00094175,0.35858737622589354,0.02874823441451385
-0.0009415000000000001,0.3609367374705236,0.028067212795919876
-0.00094125,0.36194360657536506,0.027726701986622887
-0.000941,0.3626148526452594,0.0273861911773259
-0.0009407500000000001,0.36462859085494226,0.027726701986622887
-0.0009405,0.366306706029678,0.0273861911773259
-0.00094025,0.36832044423936094,0.027045680368028912
-0.0009400000000000001,0.37033418244904387,0.028407723605216866
-0.00093975,0.37100542851893814,0.028407723605216866
-0.0009395,0.3736904127985154,0.030110277651701805
-0.00093925,0.3740260358334625,0.030110277651701805
-0.0009390000000000001,0.37704664314798686,0.02908874522381084
-0.00093875,0.37671102011303975,0.026364658749434937
-0.0009385,0.37939600439261695,0.02942925603310783
-0.0009382500000000001,0.3797316274275641,0.02908874522381084
-0.000938,0.3804028734974584,0.02908874522381084
-0.00093775,0.38275223474208847,0.02942925603310783
-0.0009375000000000001,0.38443034991682423,0.02908874522381084
-0.00093725,0.38577284205661283,0.029769766842404816
-0.000937,0.3877865802662957,0.030450788460998794
-0.0009367500000000001,0.38946469544103146,0.03079129927029578
-0.0009365,0.3891290724060843,0.02908874522381084
-0.00093625,0.39214967972060866,0.03079129927029578
-0.000936,0.39315654882545015,0.03113181007959277
-0.0009357500000000001,0.3941634179302916,0.03079129927029578
-0.0009355,0.39584153310502734,0.03113181007959277
-0.00093525,0.39785527131471027,0.03113181007959277
-0.0009350000000000001,0.39919776345449887,0.03249385331678072
-0.00093475,0.4012115016641818,0.031812831698186744
-0.0009345,0.4025539938039704,0.03147232088888976
-0.0009342500000000001,0.40322523987386466,0.03283436412607771
-0.000934,0.40456773201365326,0.03249385331678072
-0.00093375,0.4052389780835476,0.03249385331678072
-0.0009335,0.40825958539807194,0.03249385331678072
-0.00093325,0.40825958539807194,0.03283436412607771
-0.000933,0.4112801927125963,0.03215334250748374
-0.00093275,0.4139651769921735,0.031812831698186744
-0.0009325000000000001,0.41329393092227923,0.031812831698186744
-0.00093225,0.4153076691319621,0.03079129927029578
-0.000932,0.4163145382368036,0.03113181007959277
-0.0009317500000000001,0.41698578430669786,0.03215334250748374
-0.0009315,0.41832827644648646,0.03249385331678072
-0.00093125,0.42067763769111655,0.03283436412607771
-0.0009310000000000001,0.4230269989357466,0.03215334250748374
-0.00093075,0.42403386804058807,0.034196407363265666
-0.0009305,0.42470511411048234,0.03249385331678072
-0.00093025,0.42671885232016527,0.03215334250748374
-0.00093,0.4277257214250067,0.03487742898185964
-0.00092975,0.428396967494901,0.03249385331678072
-0.0009295,0.43074632873953106,0.03351538574467169
-0.0009292500000000001,0.43208882087931966,0.034196407363265666
-0.000929,0.432760066949214,0.03453691817256265
-0.00092875,0.4341025590890026,0.03453691817256265
-0.0009285000000000001,0.4347738051588969,0.03487742898185964
-0.00092825,0.43712316640352694,0.034196407363265666
-0.000928,0.43947252764815703,0.03385589655396867
-0.0009277500000000001,0.43980815068310414,0.034196407363265666
-0.0009275,0.4411506428228928,0.03521793979115663
-0.00092725,0.4428287579976285,0.03521793979115663
-0.000927,0.44417125013741715,0.03453691817256265
-0.0009267500000000001,0.44551374227720575,0.034196407363265666
-0.0009265,0.44954121869657154,0.03351538574467169
-0.00092625,0.44954121869657154,0.034196407363265666
-0.0009260000000000001,0.4498768417315187,0.035558450600453616
-0.00092575,0.4525618260110959,0.035558450600453616
-0.0009255,0.45323307208099023,0.03521793979115663
-0.0009252500000000001,0.4545755642207788,0.036239472219047594
-0.000925,0.4552468102906731,0.03657998302834458
-0.00092475,0.4565893024304617,0.0358989614097506
-0.0009245000000000001,0.461623647954669,0.035558450600453616
-0.00092425,0.46195927098961614,0.036239472219047594
-0.000924,0.4622948940245633,0.03657998302834458
-0.00092375,0.46330176312940474,0.036239472219047594
-0.0009235000000000001,0.46464425526919334,0.03657998302834458
-0.00092325,0.4663223704439291,0.036920493837641566
-0.000923,0.4676648625837177,0.036920493837641566
-0.0009227500000000001,0.47034984686329495,0.036920493837641566
-0.0009225,0.47202796203803066,0.03657998302834458
-0.00092225,0.4713567159681364,0.03521793979115663
-0.0009220000000000001,0.47303483114287215,0.03657998302834458
-0.00092175,0.4740417002477136,0.03726100464693856
-0.0009215,0.4740417002477136,0.037601515456235544
-0.00092125,0.475048569352555,0.03521793979115663
-0.000921,0.47706230756223794,0.03657998302834458
-0.00092075,0.47907604577192087,0.037601515456235544
-0.0009205,0.48041853791170946,0.03828253707482952
-0.0009202500000000001,0.4814254070165509,0.03794202626553253
-0.00092,0.4834391452262338,0.03794202626553253
-0.00091975,0.4847816373660224,0.037601515456235544
-0.0009195000000000001,0.48813786771549394,0.03862304788412651
-0.00091925,0.49082285199507114,0.03794202626553253
-0.000919,0.4898159828902297,0.03828253707482952
-0.0009187500000000001,0.49182972109991263,0.038963558693423495
-0.0009185,0.49417908234454266,0.03828253707482952
-0.00091825,0.4951859514493841,0.03726100464693856
-0.000918,0.4958571975192784,0.03862304788412651
-0.0009177500000000001,0.497199689659067,0.038963558693423495
-0.0009175,0.4975353126940142,0.03930406950272049
-0.00091725,0.49820655876390846,0.03930406950272049
-0.0009170000000000001,0.49820655876390846,0.03964458031201747
-0.00091675,0.5005559200085385,0.038963558693423495
-0.0009165,0.5022340351832743,0.038963558693423495
-0.0009162500000000001,0.5049190194628516,0.037601515456235544
-0.000916,0.5062615116026401,0.038963558693423495
-0.00091575,0.508275249812323,0.04066611273990844
-0.0009155000000000001,0.5096177419521116,0.04032560193061145
-0.00091525,0.5106246110569531,0.038963558693423495
-0.000915,0.5106246110569531,0.03862304788412651
-0.00091475,0.512638349266636,0.038963558693423495
-0.0009145000000000001,0.5143164644413717,0.03998509112131446
-0.00091425,0.5146520874763189,0.04032560193061145
-0.000914,0.5183439408607375,0.04100662354920542
-0.0009137500000000001,0.5176726947908432,0.04066611273990844
-0.0009135,0.5196864330005262,0.04032560193061145
-0.00091325,0.5190151869306319,0.0416876451677994
-0.0009130000000000001,0.5203576790704204,0.04202815597709639
-0.00091275,0.5240495324548391,0.04066611273990844
-0.0009125,0.5243851554897863,0.0416876451677994
-0.00091225,0.5267345167344163,0.04066611273990844
-0.000912,0.5284126319091521,0.041347134358502416
-0.00091175,0.5294195010139936,0.04202815597709639
-0.0009115,0.5300907470838878,0.04304968840498735
-0.0009112500000000001,0.530426370118835,0.04202815597709639
-0.000911,0.5310976161887293,0.04066611273990844
-0.00091075,0.5337826004683065,0.04100662354920542
-0.0009105000000000001,0.534789469573148,0.0416876451677994
-0.00091025,0.5364675847478837,0.04100662354920542
-0.00091,0.5384813229575667,0.0416876451677994
-0.0009097500000000001,0.5384813229575667,0.04236866678639338
-0.0009095,0.5374744538527252,0.04236866678639338
-0.00090925,0.5401594381323024,0.04304968840498735
-0.000909,0.5428444224118796,0.04236866678639338
-0.00090875,0.5438512915167211,0.0416876451677994
-0.0009085,0.5448581606215624,0.0416876451677994
-0.00090825,0.5468718988312454,0.042709177595690366
-0.0009080000000000001,0.5498925061457698,0.043390199214284345
-0.00090775,0.5498925061457698,0.04373071002358133
-0.0009075,0.5512349982855583,0.043390199214284345
-0.0009072500000000001,0.552577490425347,0.04304968840498735
-0.000907,0.5545912286350299,0.04441173164217531
-0.00090675,0.55694058987966,0.044071220832878316
-0.0009065000000000001,0.55694058987966,0.043390199214284345
-0.00090625,0.55694058987966,0.04236866678639338
-0.000906,0.5586187050543957,0.042709177595690366
-0.00090575,0.5589543280893429,0.044071220832878316
-0.0009055000000000001,0.5616393123689201,0.04441173164217531
-0.00090525,0.5653311657533387,0.04543326407006627
-0.000905,0.5643242966484973,0.04373071002358133
-0.0009047500000000001,0.5653311657533387,0.044071220832878316
-0.0009045,0.5670092809280745,0.04373071002358133
-0.00090425,0.5686873961028103,0.04373071002358133
-0.0009040000000000001,0.5707011343124931,0.04441173164217531
-0.00090375,0.5720436264522818,0.04543326407006627
-0.0009035,0.5733861185920703,0.042709177595690366
-0.0009032500000000001,0.5753998568017533,0.04441173164217531
-0.000903,0.5750642337668062,0.04509275326076928
-0.00090275,0.5764067259065947,0.04509275326076928
-0.0009025,0.5767423489415419,0.04509275326076928
-0.0009022500000000001,0.5764067259065947,0.044752242451472295
-0.000902,0.5777492180463834,0.04577377487936326
-0.00090175,0.5794273332211191,0.04509275326076928
-0.0009015000000000001,0.581441071430802,0.04509275326076928
-0.00090125,0.5841260557103792,0.04543326407006627
-0.000901,0.5847973017802734,0.04509275326076928
-0.0009007500000000001,0.5858041708851149,0.04543326407006627
-0.0009005,0.588153532129745,0.04543326407006627
-0.00090025,0.5884891551646921,0.04509275326076928
-0.0009,0.5884891551646921,0.04679530730725422
-0.00089975,0.5908385164093223,0.04679530730725422
-0.0008995,0.5928522546190051,0.0474763289258482
-0.00089925,0.592516631584058,0.0474763289258482
-0.0008990000000000001,0.5941947467587937,0.04577377487936326
-0.00089875,0.5962084849684767,0.04543326407006627
-0.0008985,0.597215354073318,0.04713581811655121
-0.0008982500000000001,0.5999003383528954,0.04713581811655121
-0.000898,0.6009072074577367,0.04645479649795724
-0.00089775,0.6012428304926839,0.04679530730725422
-0.0008975000000000001,0.6015784535276311,0.046114285688660245
-0.00089725,0.6022496995975254,0.046114285688660245
-0.000897,0.6035921917373139,0.046114285688660245
-0.00089675,0.6045990608421554,0.04679530730725422
-0.0008965,0.6072840451217326,0.0474763289258482
-0.00089625,0.610304652436257,0.04781683973514519
-0.000896,0.6119827676109928,0.04883837216303615
-0.0008957500000000001,0.612654013680887,0.0474763289258482
-0.0008955,0.61466775189057,0.04781683973514519
-0.00089525,0.6136608827857285,0.0474763289258482
-0.0008950000000000001,0.61466775189057,0.04679530730725422
-0.00089475,0.6163458670653057,0.0502004154002241
-0.0008945,0.6143321288556228,0.0474763289258482
-0.0008942500000000001,0.6170171131352,0.04815735054444217
-0.000894,0.6203733434846715,0.04917888297233314
-0.00089375,0.6227227047293016,0.049859904590927116
-0.0008935,0.6227227047293016,0.04883837216303615
-0.0008932500000000001,0.6240651968690902,0.04917888297233314
-0.000893,0.6250720659739316,0.04917888297233314
-0.00089275,0.6254076890088788,0.04917888297233314
-0.0008925000000000001,0.628092673288456,0.049859904590927116
-0.00089225,0.6294351654282446,0.050540926209521095
-0.000892,0.6287639193583503,0.0502004154002241
-0.0008917500000000001,0.6304420345330861,0.04951939378163013
-0.0008915,0.6321201497078218,0.049859904590927116
-0.00089125,0.6331270188126633,0.049859904590927116
-0.0008910000000000001,0.6344695109524519,0.050540926209521095
-0.00089075,0.6344695109524519,0.04951939378163013
-0.0008905,0.6341338879175047,0.04917888297233314
-0.00089025,0.6354763800572933,0.04883837216303615
-0.0008900000000000001,0.6388326104067649,0.0502004154002241
-0.00088975,0.6418532177212892,0.04951939378163013
-0.0008895,0.6442025789659193,0.05088143701881808
-0.0008892500000000001,0.6462163171756021,0.050540926209521095
-0.000889,0.6452094480707607,0.04917888297233314
-0.00088875,0.6452094480707607,0.0502004154002241
-0.0008885000000000001,0.6448738250358136,0.04951939378163013
-0.00088825,0.6472231862804436,0.05088143701881808
-0.000888,0.6509150396648623,0.05156245863741206
-0.00088775,0.652593154839598,0.051221947828115066
-0.0008875,0.6542712700143338,0.051221947828115066
-0.00088725,0.6536000239444395,0.051221947828115066
-0.000887,0.6539356469793867,0.05224348025600603
-0.0008867500000000001,0.6562850082240167,0.05156245863741206
-0.0008865,0.6579631233987525,0.05224348025600603
