Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1227.947397265555,0.02904734731330203,-13.99918155043115,-91.84500325616142
1232.376281710388,0.0285656451020834,-13.95990156770518,-91.85519025495971
1236.821139980703,0.02876086724291854,-13.91962617411172,-91.85487375383366
1241.282029689903,0.02874506562878576,-13.877587269738,-91.85556897299639
1245.759008659186,0.02876093539428208,-13.83646796538255,-91.8688684997577
1250.252134918297,0.02896361448438875,-13.79601288296922,-91.87686878029686
1254.761466706278,0.02866311782301165,-13.75349105337538,-91.88877174661376
1259.287062472225,0.02897504135305384,-13.7142577508832,-91.89685912664808
1263.828980876044,0.02873033992445002,-13.67329846784122,-91.91288390313731
1268.387280789212,0.02882693903204884,-13.63118551990401,-91.91422405934948
1272.96202129554,0.02897334224317063,-13.59108965038287,-91.92348586226473
1277.553261691939,0.02873400892800791,-13.54905854213619,-91.92631162394827
1282.161061489187,0.02851744021749811,-13.50660646968468,-91.93171184850374
1286.785480412706,0.02880546008801131,-13.46692972574009,-91.94594448361494
1291.426578403325,0.02913413809533733,-13.42489511480355,-91.9527980882026
1296.084415618071,0.02887527004500677,-13.38370219518541,-91.96084098489155
1300.759052430937,0.02908423602063823,-13.34077503856158,-91.96431367890676
1305.450549433672,0.02911470649876287,-13.29997350184706,-91.98275285587528
1310.15896743656,0.02934416473169436,-13.25626564559663,-91.98506005101032
1314.884367469215,0.02911436450299688,-13.21614467324296,-91.99686339070776
1319.626810781368,0.02929878691181711,-13.17575927017969,-92.00197118241209
1324.386358843662,0.0290549826277888,-13.13114039232255,-92.01406080687923
1329.163073348446,0.02861010787032945,-13.09015725660975,-92.02193919435138
1333.957016210581,0.02881277248885766,-13.0473462198834,-92.03612117250742
1338.768249568237,0.02897297839188104,-13.00629528995647,-92.04010002305904
1343.596835783698,0.02914175787227692,-12.96208559081106,-92.05415073925015
1348.442837444177,0.02897728920799306,-12.91911073841613,-92.06620396073924
1353.306317362617,0.02908100564376682,-12.877669658801,-92.07672747163652
1358.187338578516,0.02880438621913247,-12.83346614290886,-92.08657760339837
1363.085964358736,0.02925836194037436,-12.79102617898216,-92.09117848000631
1368.002258198326,0.02906102745343737,-12.74807501658188,-92.10340237850903
1372.936283821347,0.02939295927959434,-12.70554927238677,-92.10714808162881
1377.888105181695,0.02904944112208841,-12.6613280294408,-92.1147320127219
1382.857786463929,0.02945307198729418,-12.61794988817776,-92.12773859006242
1387.845392084108,0.02916136194182271,-12.57444283941354,-92.13715530120828
1392.85098669062,0.02968411377836711,-12.53080004333222,-92.15125359251009
1397.874635165026,0.02910089816910211,-12.48666050447508,-92.16097935897787
1402.916402622895,0.02920232813791879,-12.44443743341475,-92.17548998957547
1407.976354414652,0.02930572636006488,-12.39935684765042,-92.17829196916978
1413.054556126423,0.02918227196617202,-12.35652101643893,-92.19290385935227
1418.151073580888,0.02908675278713135,-12.31307435831686,-92.19577005903622
1423.265972838129,0.02948207584292502,-12.26751782956943,-92.21625219345313
1428.399320196492,0.0291069365510779,-12.224007297178,-92.2186418968983
1433.551182193444,0.02933593912080333,-12.1784565981781,-92.23432816045309
1438.721625606432,0.02913659250357274,-12.13546548053153,-92.24587929595516
1443.910717453755,0.02926687365224272,-12.0891808561504,-92.25732333665007
1449.118524995429,0.0290060499736304,-12.04388728728409,-92.25917297566363
1454.345115734057,0.02939666551124832,-11.99987572148281,-92.2787340517352
1459.590557415709,0.02964836583425979,-11.95433501994615,-92.2877102517176
1464.854918030796,0.02961026970487569,-11.90989850399324,-92.30360471764119
1470.138265814952,0.02917693118513036,-11.86433329234425,-92.31271332111794
1475.440669249919,0.02942453196705966,-11.81786083077681,-92.31957081840179
1480.762197064438,0.02976844699514933,-11.77342020940244,-92.33475529723955
1486.102918235132,0.02958470303741266,-11.72854018378954,-92.34628096566902
1491.462901987407,0.02925539897253759,-11.6818768359123,-92.35304751025095
1496.842217796347,0.0291582665418163,-11.63636280345763,-92.37882676986248
1502.240935387613,0.02953672225231429,-11.59008850778026,-92.38782318778856
1507.659124738349,0.02956646309704591,-11.5443711840067,-92.39690681973298
1513.09685607809,0.02980245498757396,-11.49971983975446,-92.41247703088459
1518.554199889667,0.02940149028210212,-11.45279553844457,-92.42307706257796
1524.031226910126,0.02987007204535785,-11.40553434652821,-92.43062102601905
1529.528008131644,0.0295184476482531,-11.35701492443608,-92.44771124792696
1535.044614802447,0.02993512605139526,-11.31118495717467,-92.45606239551233
1540.581118427734,0.0297659658888515,-11.26470596271949,-92.46183363297784
1546.137590770605,0.02981509505914438,-11.21769144181004,-92.48143168225293
1551.714103852993,0.02941621394305509,-11.17048360285728,-92.50085707867083
1557.310729956591,0.02962993809601394,-11.1226094221083,-92.50937484413478
1562.927541623796,0.02951626873659014,-11.07580380776449,-92.52629839501766
1568.564611658646,0.02949013330044894,-11.0277413840647,-92.52893709297928
1574.222013127764,0.03004229264521364,-10.98015435316865,-92.55737518731203
1579.899819361305,0.02950803944205098,-10.93176738234023,-92.56316024902199
1585.598103953906,0.02972913629795689,-10.88193733585904,-92.58435530492524
1591.316940765642,0.02979704839754697,-10.83474675517102,-92.59109011336139
1597.056403922981,0.02964973599383131,-10.78504466105026,-92.60117195355011
1602.816567819745,0.02982915432648219,-10.73630176947923,-92.62083248029552
1608.597507118077,0.02983121542258841,-10.6874997615423,-92.63297110750219
1614.399296749405,0.02999938237676791,-10.63917150320149,-92.64129830989063
1620.222011915416,0.02976219933969547,-10.58957564825046,-92.65776851672223
1626.06572808903,0.03008217171658732,-10.5399090672852,-92.68506607797717
1631.930521015376,0.02996047649750339,-10.49115381184812,-92.69067850940621
1637.816466712779,0.03024493347647574,-10.4406068699732,-92.69727866929837
1643.72364147374,0.02972788525292912,-10.39192250484053,-92.722076663661
